city,city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target,gender_female,gender_male,gender_missing,gender_other,major_arts,major_business,major_humanities,major_missing,major_noMajor,major_other,major_STEM,experience_type
64,0.6659999999999999,1,3,4,19,8,1,26,0,0,1,0,0,0,0,0,1,0,0,0,2.0
41,0.8270000000000001,1,3,2,7,6,1,56,0,0,0,1,0,0,0,0,0,0,0,1,4.0
114,0.926,1,3,2,14,1,0,62,1,0,0,1,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,2,21,5,2,106,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,11,9,1,67,0,0,1,0,0,0,0,0,0,0,0,1,3.0
128,0.527,0,3,4,3,9,0,34,0,0,0,1,0,0,0,0,1,0,0,0,6.0
16,0.91,0,3,4,9,9,0,37,0,0,1,0,0,0,0,0,1,0,0,0,4.0
160,0.92,1,3,2,21,1,5,161,0,0,1,0,0,0,0,0,0,0,0,1,1.0
160,0.92,1,3,3,8,6,1,30,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,21,4,1,77,0,0,0,1,0,0,0,0,0,0,0,1,1.0
103,0.92,0,3,2,4,1,1,100,0,0,0,1,0,0,0,0,0,0,0,1,5.0
64,0.6659999999999999,1,2,3,4,1,0,22,0,0,1,0,0,0,0,0,0,0,0,1,5.0
114,0.926,1,3,2,19,1,0,18,0,0,1,0,0,0,0,0,0,1,0,0,2.0
159,0.843,0,1,3,2,9,0,23,0,0,1,0,0,0,0,0,0,0,0,1,6.0
36,0.893,1,2,3,11,9,1,52,0,0,0,1,0,0,0,0,0,0,0,1,3.0
16,0.91,0,3,3,2,9,0,30,0,0,0,1,0,0,0,0,1,0,0,0,6.0
103,0.92,1,3,3,9,5,5,80,0,0,0,1,0,0,0,0,0,0,0,1,4.0
149,0.6890000000000001,0,3,3,3,7,3,84,0,0,0,1,0,0,0,0,0,0,0,1,6.0
71,0.884,1,3,2,21,7,2,64,0,0,0,1,0,0,0,0,0,0,0,1,1.0
43,0.516,1,1,3,3,4,1,32,0,0,0,1,0,0,0,0,0,0,0,1,6.0
21,0.624,0,3,3,2,9,1,15,1,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,3,3,2,9,1,42,1,0,0,1,0,0,1,0,0,0,0,0,6.0
21,0.624,0,3,3,3,9,1,22,1,0,0,1,0,0,0,0,0,0,0,1,6.0
160,0.92,1,3,3,19,9,2,96,1,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,1,3,2,14,1,4,31,0,0,1,0,0,0,0,0,0,0,0,1,3.0
126,0.479,1,1,1,21,1,5,44,0,0,0,1,0,0,0,0,0,0,0,1,1.0
50,0.8959999999999999,1,3,2,21,9,5,157,0,0,1,0,0,1,0,0,0,0,0,0,1.0
114,0.926,1,3,3,14,6,4,23,0,0,1,0,0,0,0,0,0,0,0,1,3.0
53,0.74,1,2,3,14,9,5,12,0,0,1,0,0,0,0,0,0,0,0,1,3.0
75,0.939,0,3,5,3,9,0,52,0,0,1,0,0,0,0,0,1,0,0,0,6.0
23,0.899,1,2,3,8,7,1,19,0,0,1,0,0,0,0,0,0,0,0,1,4.0
128,0.527,1,3,3,3,6,1,25,1,0,1,0,0,0,0,0,0,0,0,1,6.0
16,0.91,1,3,2,8,1,1,7,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,16,1,3,81,0,0,0,1,0,0,0,0,0,0,0,1,2.0
16,0.91,1,3,3,21,8,4,105,0,0,1,0,0,0,0,0,0,0,0,1,1.0
64,0.6659999999999999,0,1,3,3,7,1,18,0,0,1,0,0,0,0,0,0,0,0,1,6.0
136,0.897,1,3,2,21,8,2,28,0,0,1,0,0,0,0,0,0,0,1,0,1.0
103,0.92,1,3,3,21,5,3,12,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,2,7,6,1,12,1,1,0,0,0,0,0,0,0,0,0,1,4.0
65,0.802,1,3,3,12,3,0,64,0,0,0,1,0,0,0,0,0,0,0,1,3.0
50,0.8959999999999999,0,3,5,7,9,0,50,0,0,1,0,0,0,0,0,1,0,0,0,4.0
21,0.624,1,3,3,2,9,2,43,1,0,0,1,0,0,0,0,0,0,0,1,6.0
103,0.92,0,1,3,10,9,5,112,1,1,0,0,0,0,0,0,0,0,0,1,4.0
173,0.878,1,3,2,21,2,5,44,0,0,1,0,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,2,21,4,3,28,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,0,3,5,3,9,0,15,0,0,1,0,0,0,0,0,1,0,0,0,6.0
102,0.804,1,3,2,7,6,1,88,0,0,1,0,0,0,0,0,0,0,0,1,4.0
114,0.926,0,3,3,21,9,0,94,0,0,1,0,0,0,0,0,1,0,0,0,1.0
114,0.926,1,3,2,21,6,1,56,0,0,1,0,0,0,0,0,0,0,0,1,1.0
104,0.924,0,3,5,3,9,0,314,0,0,1,0,0,0,0,0,1,0,0,0,6.0
141,0.763,0,1,3,5,4,1,44,0,0,1,0,0,0,0,0,0,0,0,1,5.0
64,0.6659999999999999,0,3,5,0,9,0,7,0,0,1,0,0,0,0,0,1,0,0,0,7.0
74,0.579,1,3,3,7,5,1,9,0,0,0,1,0,0,0,0,0,0,0,1,4.0
160,0.92,0,3,2,21,9,5,88,1,0,1,0,0,0,0,0,0,0,0,1,1.0
104,0.924,1,3,3,5,8,1,105,0,0,1,0,0,0,0,0,0,0,0,1,5.0
26,0.698,1,3,3,14,6,2,32,0,0,1,0,0,0,0,0,0,0,0,1,3.0
160,0.92,0,3,2,4,5,2,29,0,0,0,0,1,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,21,9,1,50,0,0,1,0,0,0,0,0,0,0,0,1,1.0
36,0.893,1,1,3,5,4,1,20,0,0,1,0,0,0,0,0,0,0,0,1,5.0
67,0.855,1,3,2,16,5,1,114,0,0,1,0,0,0,0,0,0,0,0,1,2.0
67,0.855,0,1,2,10,9,3,98,0,1,0,0,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,3,12,6,2,94,1,1,0,0,0,0,0,0,0,0,0,1,3.0
136,0.897,1,3,2,7,6,0,83,0,0,0,1,0,0,0,0,0,0,0,1,4.0
21,0.624,0,1,2,1,4,1,218,0,0,1,0,0,0,0,0,0,0,0,1,6.0
160,0.92,0,3,3,2,9,1,34,1,0,1,0,0,0,0,0,0,0,0,1,6.0
104,0.924,0,1,3,4,9,1,50,1,0,1,0,0,0,0,0,0,0,0,1,5.0
24,0.698,1,3,3,21,8,5,11,0,0,1,0,0,0,0,0,0,0,0,1,1.0
11,0.55,1,3,3,6,6,3,32,1,0,0,1,0,0,0,0,0,0,0,1,5.0
103,0.92,0,1,3,5,7,4,48,0,0,0,1,0,0,0,0,1,0,0,0,5.0
61,0.913,1,3,4,14,8,5,14,0,0,1,0,0,0,0,0,1,0,0,0,3.0
75,0.939,1,2,2,21,9,5,80,0,0,1,0,0,0,0,0,0,1,0,0,1.0
103,0.92,1,3,3,15,9,1,328,0,0,1,0,0,0,0,0,0,0,0,1,3.0
116,0.743,0,3,3,21,9,5,7,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,0,1,3,6,9,2,52,1,0,1,0,0,0,0,0,0,0,0,1,5.0
13,0.8270000000000001,1,1,3,3,5,2,38,0,0,1,0,0,0,0,0,0,0,0,1,6.0
16,0.91,1,3,2,21,5,5,14,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,19,2,1,44,0,0,0,1,0,0,0,0,0,0,0,1,2.0
105,0.794,1,3,3,1,5,1,21,0,0,0,1,0,0,0,0,0,0,1,0,6.0
16,0.91,0,1,2,14,9,2,76,1,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,1,3,21,6,5,54,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,3,7,8,0,56,0,0,1,0,0,0,0,0,0,0,0,1,4.0
90,0.698,0,3,2,4,1,1,51,0,1,0,0,0,0,0,0,0,0,0,1,5.0
44,0.725,0,3,2,8,9,2,10,1,0,1,0,0,0,0,0,0,0,0,1,4.0
28,0.939,1,3,1,15,6,2,40,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,15,2,5,33,0,0,1,0,0,0,0,0,0,0,0,1,3.0
16,0.91,1,3,4,21,9,2,30,0,0,1,0,0,0,0,0,1,0,0,0,1.0
21,0.624,1,3,3,1,1,1,39,0,1,0,0,0,0,0,0,0,0,0,1,6.0
160,0.92,0,1,4,2,6,0,25,1,0,1,0,0,0,0,0,1,0,0,0,6.0
103,0.92,1,3,5,9,8,5,46,0,0,1,0,0,0,0,0,1,0,0,0,4.0
103,0.92,1,3,3,21,5,5,14,0,0,1,0,0,0,0,1,0,0,0,0,1.0
71,0.884,1,3,2,10,5,5,141,0,0,0,0,1,0,0,0,0,0,0,1,4.0
21,0.624,1,1,2,3,9,1,70,1,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,3,4,6,4,2,62,0,0,1,0,0,0,0,0,1,0,0,0,5.0
21,0.624,0,1,4,2,9,0,43,0,0,1,0,0,0,0,0,1,0,0,0,6.0
103,0.92,1,3,2,21,6,5,135,0,0,1,0,0,0,0,0,0,0,1,0,1.0
159,0.843,0,1,3,4,9,0,30,1,0,1,0,0,0,0,0,0,0,0,1,5.0
11,0.55,1,3,3,5,8,1,104,1,0,0,1,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,2,21,3,3,134,0,0,1,0,0,0,0,0,0,0,0,1,1.0
36,0.893,1,3,2,17,6,5,85,0,0,1,0,0,0,0,0,0,0,0,1,2.0
36,0.893,0,1,3,7,9,0,39,0,0,0,1,0,0,0,0,0,0,0,1,4.0
73,0.754,1,1,4,4,1,1,158,0,0,1,0,0,0,0,0,1,0,0,0,5.0
103,0.92,1,3,3,5,6,1,102,0,0,1,0,0,0,0,0,0,0,0,1,5.0
79,0.698,0,3,4,0,9,5,67,0,1,0,0,0,0,0,0,1,0,0,0,7.0
114,0.926,1,3,3,6,6,5,84,0,0,1,0,0,0,0,0,0,0,0,1,5.0
21,0.624,1,1,3,3,8,1,43,1,0,0,1,0,0,0,0,0,0,0,1,6.0
28,0.939,0,1,3,2,9,1,94,0,0,0,1,0,0,0,0,0,0,0,1,6.0
67,0.855,1,3,2,10,9,1,59,0,0,0,1,0,0,0,0,0,0,0,1,4.0
16,0.91,0,3,3,21,1,1,47,0,1,0,0,0,0,0,0,0,0,0,1,1.0
100,0.887,1,1,3,21,6,1,23,0,0,1,0,0,0,0,0,0,0,0,1,1.0
136,0.897,1,3,2,7,8,1,12,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,4,9,1,96,1,0,1,0,0,0,0,0,0,0,0,1,5.0
136,0.897,0,1,3,7,6,1,74,0,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,0,1,3,9,9,1,22,0,0,0,1,0,0,0,0,0,0,0,1,4.0
21,0.624,0,3,3,3,9,2,151,1,0,1,0,0,0,0,0,0,0,1,0,6.0
21,0.624,1,3,2,7,1,1,59,0,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,1,21,6,5,40,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,0,3,3,13,5,2,12,0,1,0,0,0,0,0,1,0,0,0,0,3.0
103,0.92,1,3,2,9,9,1,34,0,0,0,1,0,0,0,0,0,0,0,1,4.0
73,0.754,1,3,2,14,5,2,47,0,1,0,0,0,0,0,0,0,0,0,1,3.0
105,0.794,1,3,3,7,9,1,6,1,0,1,0,0,0,0,0,0,0,0,1,4.0
128,0.527,0,2,3,4,9,1,35,0,0,1,0,0,0,1,0,0,0,0,0,5.0
160,0.92,0,1,3,11,9,1,46,0,0,1,0,0,0,0,0,1,0,0,0,3.0
16,0.91,1,3,3,21,1,5,57,0,0,1,0,0,0,1,0,0,0,0,0,1.0
21,0.624,1,3,3,9,7,5,24,1,0,1,0,0,0,0,0,0,0,0,1,4.0
10,0.895,0,3,4,7,9,5,86,0,0,1,0,0,0,0,0,1,0,0,0,4.0
173,0.878,0,1,4,12,9,4,10,0,0,1,0,0,0,0,0,1,0,0,0,3.0
136,0.897,1,3,3,5,8,3,30,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,2,21,3,1,28,0,1,0,0,0,0,0,0,0,0,0,1,1.0
165,0.903,1,1,2,15,1,1,224,0,0,0,1,0,0,0,0,0,0,0,1,3.0
136,0.897,0,1,3,7,9,2,46,1,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,7,8,1,192,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,2,5,1,1,9,0,0,1,0,0,0,0,0,0,0,0,1,5.0
21,0.624,1,3,3,5,6,1,34,1,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,2,3,15,5,2,18,0,0,0,1,0,0,0,0,0,0,0,1,3.0
45,0.89,1,3,4,21,4,5,43,0,0,1,0,0,0,0,0,1,0,0,0,1.0
103,0.92,0,1,3,13,9,0,256,0,0,1,0,0,0,0,0,0,0,0,1,3.0
75,0.939,1,3,3,21,4,1,59,0,0,1,0,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,2,9,6,1,33,0,0,0,0,1,0,0,0,0,0,0,1,4.0
21,0.624,0,3,3,0,7,0,66,1,0,0,1,0,0,0,0,0,0,0,1,7.0
16,0.91,1,3,3,21,1,3,82,0,0,1,0,0,0,0,0,0,0,0,1,1.0
136,0.897,1,3,3,9,5,1,246,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,10,5,3,50,0,0,1,0,0,1,0,0,0,0,0,0,4.0
27,0.848,1,3,3,15,5,3,85,0,0,1,0,0,0,0,0,0,0,0,1,3.0
16,0.91,1,3,3,3,8,1,2,0,0,1,0,0,0,0,0,0,0,0,1,6.0
24,0.698,1,3,3,13,9,1,18,1,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,4,3,2,17,0,1,0,0,0,0,0,0,0,0,0,1,5.0
45,0.89,0,1,3,7,9,1,152,1,0,1,0,0,0,0,0,0,0,0,1,4.0
65,0.802,1,3,3,5,6,2,22,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,1,9,1,24,1,0,0,1,0,0,0,0,0,0,0,1,6.0
97,0.925,1,3,4,9,5,1,68,0,0,1,0,0,0,0,0,1,0,0,0,4.0
160,0.92,1,3,3,10,1,1,57,1,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,2,13,3,3,266,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,0,3,3,21,3,1,48,0,0,1,0,0,0,1,0,0,0,0,0,1.0
103,0.92,1,3,3,21,6,5,43,0,0,0,1,0,0,0,0,0,0,0,1,1.0
114,0.926,1,3,3,15,5,2,5,1,1,0,0,0,0,0,0,0,0,0,1,3.0
57,0.866,1,3,3,7,6,1,47,0,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,3,6,6,1,65,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,2,12,1,4,44,0,1,0,0,0,0,0,0,0,0,0,1,3.0
45,0.89,1,3,3,21,3,1,31,0,0,1,0,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,2,19,9,1,15,0,0,1,0,0,0,0,0,0,0,1,0,2.0
16,0.91,1,3,3,10,7,3,105,0,0,1,0,0,0,0,0,0,0,0,1,4.0
23,0.899,1,3,3,21,1,5,50,0,0,1,0,0,0,0,0,0,0,0,1,1.0
114,0.926,1,2,3,7,6,2,19,0,0,1,0,0,1,0,0,0,0,0,0,4.0
114,0.926,1,3,3,19,6,5,6,0,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,0,1,2,6,9,0,14,1,0,1,0,0,0,0,0,0,0,0,1,5.0
116,0.743,1,3,4,1,3,1,132,0,0,0,1,0,0,0,0,1,0,0,0,6.0
21,0.624,1,3,2,5,1,1,69,0,0,0,1,0,0,0,0,0,0,0,1,5.0
67,0.855,1,3,2,8,9,2,41,1,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,0,3,3,19,9,1,88,0,0,1,0,0,0,0,0,0,0,0,1,2.0
16,0.91,0,3,4,7,3,5,32,0,0,0,1,0,0,0,0,1,0,0,0,4.0
103,0.92,1,3,3,9,7,1,91,0,0,1,0,0,0,0,0,0,0,1,0,4.0
21,0.624,1,3,3,2,1,1,58,1,0,1,0,0,0,0,0,0,0,0,1,6.0
21,0.624,1,1,2,13,9,2,166,0,0,1,0,0,0,0,0,0,0,0,1,3.0
160,0.92,1,3,3,4,6,3,52,0,0,0,1,0,0,0,0,0,0,0,1,5.0
116,0.743,1,2,3,2,5,1,16,0,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,3,3,6,5,2,83,0,0,1,0,0,0,0,0,0,0,0,1,5.0
67,0.855,1,3,2,18,9,1,88,0,0,1,0,0,0,0,0,0,0,0,1,2.0
16,0.91,1,3,4,16,9,1,282,0,0,1,0,0,0,0,0,1,0,0,0,2.0
21,0.624,1,1,3,0,6,1,94,1,0,0,1,0,0,0,0,0,0,0,1,7.0
16,0.91,1,3,3,7,5,1,8,0,0,1,0,0,0,0,0,0,0,0,1,4.0
74,0.579,1,3,3,5,5,1,21,0,0,1,0,0,0,0,0,0,0,0,1,5.0
100,0.887,1,3,3,10,5,0,102,0,0,1,0,0,0,0,0,0,0,0,1,4.0
91,0.691,0,1,4,2,9,0,55,0,0,1,0,0,0,0,0,1,0,0,0,6.0
10,0.895,1,2,2,9,8,2,26,0,0,1,0,0,0,0,0,0,0,0,1,4.0
150,0.698,0,1,3,2,9,0,16,0,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,3,2,11,6,1,314,0,0,0,1,0,0,0,0,0,0,0,1,3.0
21,0.624,1,3,3,19,9,0,58,1,0,0,1,0,0,0,0,1,0,0,0,2.0
21,0.624,1,3,3,5,5,1,42,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,3,3,10,7,5,36,1,0,0,1,0,0,0,0,0,0,0,1,4.0
40,0.7759999999999999,1,1,3,10,3,1,104,0,0,1,0,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,2,11,3,2,158,0,0,0,1,0,0,0,0,0,0,0,1,3.0
55,0.7390000000000001,0,1,3,0,9,1,78,0,0,0,1,0,0,0,0,0,0,0,1,7.0
16,0.91,0,3,3,2,9,2,21,1,0,0,1,0,1,0,0,0,0,0,0,6.0
71,0.884,1,2,2,21,7,2,5,0,0,0,0,1,0,0,0,0,0,0,1,1.0
27,0.848,1,3,2,15,7,1,31,0,0,1,0,0,0,0,0,0,0,0,1,3.0
128,0.527,1,3,3,5,6,1,43,1,0,1,0,0,0,0,0,0,0,0,1,5.0
152,0.698,1,3,2,21,7,5,4,0,0,1,0,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,3,5,4,1,114,0,0,1,0,0,0,0,0,0,0,0,1,5.0
114,0.926,1,3,3,12,9,5,35,0,0,0,1,0,0,1,0,0,0,0,0,3.0
11,0.55,1,2,3,2,7,1,41,0,0,1,0,0,0,0,0,0,0,0,1,6.0
37,0.794,1,3,3,9,6,1,36,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,10,7,1,52,0,0,1,0,0,0,0,0,0,0,1,0,4.0
97,0.925,1,3,3,2,7,0,170,0,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,3,2,14,1,1,204,0,0,1,0,0,0,0,0,0,0,0,1,3.0
75,0.939,1,3,3,21,9,5,157,0,0,1,0,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,3,21,9,2,7,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,17,3,4,192,1,0,1,0,0,0,0,0,0,0,0,1,2.0
114,0.926,1,3,3,5,9,1,39,0,0,1,0,0,0,1,0,0,0,0,0,5.0
28,0.939,0,1,3,9,9,2,39,0,0,1,0,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,2,8,1,1,4,1,0,1,0,0,0,0,0,0,0,0,1,4.0
114,0.926,0,1,3,9,1,0,74,0,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,3,11,4,1,51,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,0,3,3,6,9,1,58,1,0,1,0,0,0,0,0,0,0,1,0,5.0
173,0.878,1,2,2,17,3,1,102,0,0,0,1,0,0,0,0,0,0,0,1,2.0
103,0.92,0,1,3,5,5,1,81,0,0,0,1,0,0,0,0,0,0,0,1,5.0
136,0.897,1,3,3,7,5,5,39,1,0,1,0,0,0,0,0,1,0,0,0,4.0
101,0.5579999999999999,0,1,4,2,9,0,100,0,0,1,0,0,0,0,0,1,0,0,0,6.0
173,0.878,1,3,4,11,2,3,178,0,0,1,0,0,0,0,0,1,0,0,0,3.0
11,0.55,0,1,3,1,9,1,101,1,0,0,1,0,0,0,0,0,0,0,1,6.0
136,0.897,1,3,2,7,9,1,65,0,0,0,1,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,3,3,5,1,44,0,0,1,0,0,0,0,0,0,0,0,1,6.0
28,0.939,0,3,4,3,1,3,59,0,0,1,0,0,0,0,0,1,0,0,0,6.0
16,0.91,0,1,3,6,9,1,35,0,0,0,1,0,0,0,0,0,0,0,1,5.0
75,0.939,1,3,3,17,9,5,46,0,0,1,0,0,0,0,0,0,0,0,1,2.0
138,0.836,1,1,4,3,6,1,10,0,0,1,0,0,0,0,0,1,0,0,0,6.0
103,0.92,1,3,3,21,9,5,46,1,0,1,0,0,0,1,0,0,0,0,0,1.0
78,0.579,0,3,3,3,9,1,21,1,0,0,1,0,0,0,0,1,0,0,0,6.0
21,0.624,1,3,2,16,7,3,91,1,0,0,1,0,0,0,0,0,0,0,1,2.0
21,0.624,0,3,3,8,9,1,111,1,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,3,8,7,1,104,0,0,1,0,0,0,0,0,0,0,0,1,4.0
41,0.8270000000000001,1,3,3,19,1,0,10,0,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,0,1,4,6,9,0,48,0,0,1,0,0,0,0,0,1,0,0,0,5.0
100,0.887,1,3,3,14,8,1,64,0,0,1,0,0,0,0,0,0,0,1,0,3.0
159,0.843,1,3,3,14,8,1,24,0,0,1,0,0,0,0,0,0,0,0,1,3.0
160,0.92,0,1,4,4,3,1,23,0,0,1,0,0,0,0,0,1,0,0,0,5.0
16,0.91,1,3,1,3,8,2,10,0,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,3,3,3,3,1,26,0,0,1,0,0,0,1,0,0,0,0,0,6.0
138,0.836,1,2,3,21,3,2,29,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,3,7,5,1,11,1,0,0,1,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,3,19,5,5,50,1,0,1,0,0,0,0,0,0,0,0,1,2.0
21,0.624,1,3,3,21,9,1,49,0,0,1,0,0,0,0,0,0,0,0,1,1.0
89,0.925,0,1,3,3,5,2,13,0,0,1,0,0,0,0,0,0,0,0,1,6.0
160,0.92,1,3,3,21,8,1,83,0,0,0,1,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,17,2,5,148,0,0,1,0,0,0,0,0,0,0,0,1,2.0
21,0.624,1,3,2,5,8,2,44,0,0,0,1,0,0,0,0,0,0,0,1,5.0
114,0.926,0,3,4,2,9,0,67,0,0,1,0,0,0,0,0,1,0,0,0,6.0
103,0.92,1,3,3,11,2,1,110,0,1,0,0,0,0,0,0,0,0,0,1,3.0
16,0.91,1,3,3,18,5,5,41,0,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,1,3,3,3,9,1,90,0,0,1,0,0,0,0,0,0,0,0,1,6.0
160,0.92,0,1,4,3,9,1,56,0,0,1,0,0,0,0,0,1,0,0,0,6.0
99,0.915,1,3,3,21,6,5,37,0,1,0,0,0,0,0,0,0,0,0,1,1.0
114,0.926,0,1,2,11,7,1,11,0,0,1,0,0,0,0,0,0,0,0,1,3.0
72,0.795,1,3,2,21,5,5,99,0,0,1,0,0,0,0,0,0,0,0,1,1.0
71,0.884,1,3,3,5,8,1,28,0,0,1,0,0,0,0,0,0,0,1,0,5.0
103,0.92,1,3,3,21,4,5,28,0,0,1,0,0,0,0,0,0,0,1,0,1.0
16,0.91,0,1,4,1,9,1,298,0,0,1,0,0,0,0,0,1,0,0,0,6.0
144,0.84,0,1,3,5,6,1,33,1,0,0,1,0,0,0,0,0,0,0,1,5.0
11,0.55,1,3,3,3,6,2,64,0,0,1,0,0,0,0,0,0,0,0,1,6.0
138,0.836,1,3,2,6,6,1,122,0,1,0,0,0,0,0,0,0,0,0,1,5.0
89,0.925,0,1,4,9,9,1,24,0,0,0,1,0,0,0,0,1,0,0,0,4.0
103,0.92,1,3,3,21,2,5,4,1,0,1,0,0,0,0,0,0,0,0,1,1.0
160,0.92,1,3,3,19,1,5,184,0,0,1,0,0,0,0,0,0,0,0,1,2.0
54,0.856,1,3,3,5,6,0,100,0,0,0,1,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,21,1,5,22,0,0,1,0,0,0,0,0,0,0,0,1,1.0
160,0.92,1,3,3,14,6,5,58,0,0,1,0,0,0,0,0,0,0,0,1,3.0
160,0.92,0,1,4,11,9,4,8,0,0,1,0,0,0,0,0,1,0,0,0,3.0
23,0.899,0,1,4,6,9,1,103,0,0,1,0,0,0,0,0,1,0,0,0,5.0
61,0.913,1,3,3,16,1,1,35,0,0,0,1,0,0,0,0,0,1,0,0,2.0
45,0.89,1,1,3,2,6,1,86,0,0,1,0,0,0,0,0,0,0,0,1,6.0
100,0.887,1,3,3,21,8,1,17,0,0,0,1,0,0,0,0,0,0,0,1,1.0
75,0.939,1,3,3,14,2,1,44,0,0,1,0,0,0,0,0,0,0,0,1,3.0
114,0.926,1,3,3,15,1,1,23,0,0,1,0,0,0,0,0,0,0,0,1,3.0
105,0.794,1,3,2,18,6,1,21,0,0,1,0,0,0,0,0,0,0,0,1,2.0
114,0.926,1,1,3,8,6,1,316,0,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,3,15,7,2,94,0,0,1,0,0,0,0,0,0,0,0,1,3.0
46,0.762,1,1,4,9,9,1,18,0,0,0,1,0,0,0,0,1,0,0,0,4.0
67,0.855,1,3,3,16,8,1,90,0,0,1,0,0,0,0,0,0,0,0,1,2.0
16,0.91,1,3,2,2,5,1,29,0,1,0,0,0,0,0,0,0,0,0,1,6.0
104,0.924,1,3,3,8,4,5,17,0,0,1,0,0,0,0,0,0,0,0,1,4.0
160,0.92,1,3,3,21,9,2,24,1,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,0,3,3,10,9,0,290,1,0,1,0,0,0,1,0,0,0,0,0,4.0
21,0.624,1,1,3,6,7,5,39,1,0,1,0,0,0,0,0,0,0,0,1,5.0
114,0.926,0,1,3,5,7,1,21,0,0,1,0,0,0,0,0,0,0,0,1,5.0
50,0.8959999999999999,1,3,2,21,9,0,21,0,0,1,0,0,0,0,0,0,0,0,1,1.0
114,0.926,1,3,3,19,7,2,45,0,0,1,0,0,0,0,0,0,0,0,1,2.0
126,0.479,0,1,4,1,9,1,14,1,0,0,1,0,0,0,0,1,0,0,0,6.0
21,0.624,0,3,4,0,9,0,63,1,0,1,0,0,0,0,0,1,0,0,0,7.0
